source,company_industry,n
scraped,"Software Development, IT System Testing and Evaluation, and IT System Operations and Maintenance",1
scraped,"Financial Services, Capital Markets, and Engineering Services",1
scraped,"Electric Power Generation, Electric Power Transmission, Control, and Distribution, and Utilities",1
scraped,"Investment Management, Business Consulting and Services, and IT Services and IT Consulting",1
scraped,"Appliances, Electrical, and Electronics Manufacturing, Manufacturing, and Industrial Machinery Manufacturing",1
scraped,IT Services and IT Consulting and Oil and Gas,1
scraped,Non-profit Organizations and Hospitals and Health Care,1
scraped,"Mining, Aviation and Aerospace Component Manufacturing, and Chemical Manufacturing",1
scraped,"Business Consulting and Services, Electric Power Generation, and Electric Power Transmission, Control, and Distribution",1
scraped,"IT System Data Services, Software Development, and Technology, Information and Media",1
scraped,"Audio and Video Equipment Manufacturing, Data Infrastructure and Analytics, and Software Development",1
scraped,"Software Development, Automation Machinery Manufacturing, and Utilities",1
scraped,"Legal Services, Law Practice, and Technology, Information and Media",1
scraped,Public Relations and Communications Services,1
scraped,"Defense and Space Manufacturing, Software Development, and Data Infrastructure and Analytics",1
scraped,Market Research,1
scraped,"Motor Vehicle Manufacturing, Aviation and Aerospace Component Manufacturing, and Appliances, Electrical, and Electronics Manufacturing",1
scraped,Beverage Manufacturing,1
scraped,"Insurance, Financial Services, and Business Consulting and Services",1
