term,count_a,count_b,z_score,log_odds_ratio,company_count,direction,category,comparison,ngram
agile_methodologies,14,15,1.465130203262738,0.4969308688058076,27,A_heavy,noise,entry_2024pooled_vs_2026,bigram
verbal_written,25,32,1.4360811627096581,0.3491139264644749,48,A_heavy,noise,entry_2024pooled_vs_2026,bigram
html_css,27,37,1.2711319563926675,0.2925857354157708,49,A_heavy,noise,entry_2024pooled_vs_2026,bigram
java_spring,15,18,1.2630817523300226,0.4025906712962062,21,A_heavy,noise,entry_2024pooled_vs_2026,bigram
nosql_databases,12,14,1.187242311562525,0.42597703950472265,21,A_heavy,noise,entry_2024pooled_vs_2026,bigram
java_javascript,16,21,1.0864669118672061,0.3281907979701435,22,A_heavy,noise,entry_2024pooled_vs_2026,bigram
sql_nosql,12,17,0.7733477030925199,0.2649383025872982,23,A_heavy,noise,entry_2024pooled_vs_2026,bigram
c++_java,13,19,0.7320769115370575,0.23921495549303096,23,A_heavy,noise,entry_2024pooled_vs_2026,bigram
written_skills.,10,14,0.7299352402676887,0.27469313670469564,21,A_heavy,noise,entry_2024pooled_vs_2026,bigram
python_c++,13,20,0.6100456933717586,0.1969872855828898,25,A_heavy,noise,entry_2024pooled_vs_2026,bigram
relational_databases,13,23,0.2644161800495386,0.08270562308586804,34,A_heavy,noise,entry_2024pooled_vs_2026,bigram
qualifications_bachelor,46,86,0.2315728805798225,0.038031950325770225,81,A_heavy,noise,entry_2024pooled_vs_2026,bigram
communicate_effectively,13,24,0.15548307957691612,0.04816998364424041,28,A_heavy,noise,entry_2024pooled_vs_2026,bigram
understand_requirements,13,25,0.04943631596400823,0.015176710009588312,36,A_heavy,noise,entry_2024pooled_vs_2026,bigram
css_javascript,9,18,-0.04480773600532137,-0.01638880932302378,21,A_heavy,noise,entry_2024pooled_vs_2026,bigram
java_c++,12,24,-0.051747343456884885,-0.01639128843643789,27,A_heavy,noise,entry_2024pooled_vs_2026,bigram
closely_cross-functional,7,16,-0.30486271729862574,-0.12276988192314153,20,A_heavy,noise,entry_2024pooled_vs_2026,bigram
java_python,18,42,-0.5564856717244062,-0.13912141793110155,43,A_heavy,noise,entry_2024pooled_vs_2026,bigram
designing_implementing,8,21,-0.6321926447462667,-0.2310611131538618,26,A_heavy,noise,entry_2024pooled_vs_2026,bigram
maintain_documentation,10,26,-0.6827871421783768,-0.22367214254253298,31,A_heavy,noise,entry_2024pooled_vs_2026,bigram
bachelor_discipline,12,31,-0.7303316313833745,-0.21870756567146188,30,A_heavy,noise,entry_2024pooled_vs_2026,bigram
frontend_backend,9,25,-0.8069874518051369,-0.2746798810702833,22,A_heavy,noise,entry_2024pooled_vs_2026,bigram
scripting_python,8,24,-0.9388068343406477,-0.3333100366475712,23,A_heavy,noise,entry_2024pooled_vs_2026,bigram
bachelor_field.,16,43,-0.9698321780464967,-0.2493657085254224,55,A_heavy,noise,entry_2024pooled_vs_2026,bigram
sql_queries,7,22,-0.9803370508425966,-0.3683390535084241,23,A_heavy,noise,entry_2024pooled_vs_2026,bigram
pursuing_bachelor,12,34,-0.9877054013354308,-0.2899007048334523,40,A_heavy,noise,entry_2024pooled_vs_2026,bigram
docker_kubernetes,9,29,-1.1744357981772018,-0.3870524271774185,30,A_heavy,noise,entry_2024pooled_vs_2026,bigram
azure_devops,7,25,-1.2671895439095944,-0.4630016650832314,22,A_heavy,noise,entry_2024pooled_vs_2026,bigram
problem-solving_skills.,10,33,-1.3016253284544175,-0.40484465251160895,33,A_heavy,noise,entry_2024pooled_vs_2026,bigram
c#_net,7,26,-1.356926053420355,-0.4915314961198787,22,A_heavy,noise,entry_2024pooled_vs_2026,bigram
participate_agile,4,18,-1.3660298960773747,-0.6271777432976524,22,A_heavy,noise,entry_2024pooled_vs_2026,bigram
aws_azure,10,38,-1.6850443595183684,-0.5081241516522477,34,A_heavy,noise,entry_2024pooled_vs_2026,bigram
python_java,10,40,-1.8275376957624745,-0.5448664692224297,37,A_heavy,noise,entry_2024pooled_vs_2026,bigram
c++_python,4,31,-2.4134908815973892,-0.9723668139357216,25,A_heavy,noise,entry_2024pooled_vs_2026,bigram
fast-paced_environment.,4,31,-2.4134908815973892,-0.9723668139357216,26,A_heavy,noise,entry_2024pooled_vs_2026,bigram
proficiency_python,6,39,-2.523782528250966,-0.8677797897713146,37,A_heavy,noise,entry_2024pooled_vs_2026,bigram
gain_hands-on,0,35,-3.303742309995838,-1.8444480328058983,30,A_heavy,noise,entry_2024pooled_vs_2026,bigram
currently_pursuing,19,99,-3.5705549818567675,-0.7273142778516668,64,A_heavy,noise,entry_2024pooled_vs_2026,bigram
qualifications_currently,8,66,-3.597864612721004,-1.0084233875736546,27,A_heavy,noise,entry_2024pooled_vs_2026,bigram
minimum_qualifications,25,117,-3.5999786880789078,-0.655276772613492,38,A_heavy,noise,entry_2024pooled_vs_2026,bigram
minimum_qualifications,25,117,-3.5999786880789078,-0.655276772613492,38,B_heavy,noise,entry_2024pooled_vs_2026,bigram
qualifications_currently,8,66,-3.597864612721004,-1.0084233875736546,27,B_heavy,noise,entry_2024pooled_vs_2026,bigram
currently_pursuing,19,99,-3.5705549818567675,-0.7273142778516668,64,B_heavy,noise,entry_2024pooled_vs_2026,bigram
gain_hands-on,0,35,-3.303742309995838,-1.8444480328058983,30,B_heavy,noise,entry_2024pooled_vs_2026,bigram
proficiency_python,6,39,-2.523782528250966,-0.8677797897713146,37,B_heavy,noise,entry_2024pooled_vs_2026,bigram
c++_python,4,31,-2.4134908815973892,-0.9723668139357216,25,B_heavy,noise,entry_2024pooled_vs_2026,bigram
fast-paced_environment.,4,31,-2.4134908815973892,-0.9723668139357216,26,B_heavy,noise,entry_2024pooled_vs_2026,bigram
python_java,10,40,-1.8275376957624745,-0.5448664692224297,37,B_heavy,noise,entry_2024pooled_vs_2026,bigram
aws_azure,10,38,-1.6850443595183684,-0.5081241516522477,34,B_heavy,noise,entry_2024pooled_vs_2026,bigram
participate_agile,4,18,-1.3660298960773747,-0.6271777432976524,22,B_heavy,noise,entry_2024pooled_vs_2026,bigram
c#_net,7,26,-1.356926053420355,-0.4915314961198787,22,B_heavy,noise,entry_2024pooled_vs_2026,bigram
problem-solving_skills.,10,33,-1.3016253284544175,-0.40484465251160895,33,B_heavy,noise,entry_2024pooled_vs_2026,bigram
azure_devops,7,25,-1.2671895439095944,-0.4630016650832314,22,B_heavy,noise,entry_2024pooled_vs_2026,bigram
docker_kubernetes,9,29,-1.1744357981772018,-0.3870524271774185,30,B_heavy,noise,entry_2024pooled_vs_2026,bigram
pursuing_bachelor,12,34,-0.9877054013354308,-0.2899007048334523,40,B_heavy,noise,entry_2024pooled_vs_2026,bigram
sql_queries,7,22,-0.9803370508425966,-0.3683390535084241,23,B_heavy,noise,entry_2024pooled_vs_2026,bigram
bachelor_field.,16,43,-0.9698321780464967,-0.2493657085254224,55,B_heavy,noise,entry_2024pooled_vs_2026,bigram
scripting_python,8,24,-0.9388068343406477,-0.3333100366475712,23,B_heavy,noise,entry_2024pooled_vs_2026,bigram
frontend_backend,9,25,-0.8069874518051369,-0.2746798810702833,22,B_heavy,noise,entry_2024pooled_vs_2026,bigram
bachelor_discipline,12,31,-0.7303316313833745,-0.21870756567146188,30,B_heavy,noise,entry_2024pooled_vs_2026,bigram
maintain_documentation,10,26,-0.6827871421783768,-0.22367214254253298,31,B_heavy,noise,entry_2024pooled_vs_2026,bigram
designing_implementing,8,21,-0.6321926447462667,-0.2310611131538618,26,B_heavy,noise,entry_2024pooled_vs_2026,bigram
java_python,18,42,-0.5564856717244062,-0.13912141793110155,43,B_heavy,noise,entry_2024pooled_vs_2026,bigram
closely_cross-functional,7,16,-0.30486271729862574,-0.12276988192314153,20,B_heavy,noise,entry_2024pooled_vs_2026,bigram
java_c++,12,24,-0.051747343456884885,-0.01639128843643789,27,B_heavy,noise,entry_2024pooled_vs_2026,bigram
css_javascript,9,18,-0.04480773600532137,-0.01638880932302378,21,B_heavy,noise,entry_2024pooled_vs_2026,bigram
understand_requirements,13,25,0.04943631596400823,0.015176710009588312,36,B_heavy,noise,entry_2024pooled_vs_2026,bigram
communicate_effectively,13,24,0.15548307957691612,0.04816998364424041,28,B_heavy,noise,entry_2024pooled_vs_2026,bigram
qualifications_bachelor,46,86,0.2315728805798225,0.038031950325770225,81,B_heavy,noise,entry_2024pooled_vs_2026,bigram
relational_databases,13,23,0.2644161800495386,0.08270562308586804,34,B_heavy,noise,entry_2024pooled_vs_2026,bigram
python_c++,13,20,0.6100456933717586,0.1969872855828898,25,B_heavy,noise,entry_2024pooled_vs_2026,bigram
written_skills.,10,14,0.7299352402676887,0.27469313670469564,21,B_heavy,noise,entry_2024pooled_vs_2026,bigram
c++_java,13,19,0.7320769115370575,0.23921495549303096,23,B_heavy,noise,entry_2024pooled_vs_2026,bigram
sql_nosql,12,17,0.7733477030925199,0.2649383025872982,23,B_heavy,noise,entry_2024pooled_vs_2026,bigram
java_javascript,16,21,1.0864669118672061,0.3281907979701435,22,B_heavy,noise,entry_2024pooled_vs_2026,bigram
nosql_databases,12,14,1.187242311562525,0.42597703950472265,21,B_heavy,noise,entry_2024pooled_vs_2026,bigram
java_spring,15,18,1.2630817523300226,0.4025906712962062,21,B_heavy,noise,entry_2024pooled_vs_2026,bigram
html_css,27,37,1.2711319563926675,0.2925857354157708,49,B_heavy,noise,entry_2024pooled_vs_2026,bigram
verbal_written,25,32,1.4360811627096581,0.3491139264644749,48,B_heavy,noise,entry_2024pooled_vs_2026,bigram
agile_methodologies,14,15,1.465130203262738,0.4969308688058076,27,B_heavy,noise,entry_2024pooled_vs_2026,bigram
written_verbal,34,38,2.145301950029715,0.4620909610111319,53,B_heavy,noise,entry_2024pooled_vs_2026,bigram
requirements_bachelor,19,13,2.661693677959724,0.8697404940313938,30,B_heavy,noise,entry_2024pooled_vs_2026,bigram
requirements,12429,4375,30.565719479880087,0.46957599918893766,3847,A_heavy,credential,senior_2024_vs_2026,unigram
minimum,3504,1134,17.85294212880675,0.5289683621104722,1759,A_heavy,credential,senior_2024_vs_2026,unigram
net,2362,620,17.838069878504704,0.6827575553208982,966,A_heavy,noise,senior_2024_vs_2026,unigram
include,2480,677,17.71361573964698,0.6544565809062464,1318,A_heavy,noise,senior_2024_vs_2026,unigram
specifications,1840,424,17.23189217575688,0.7747549146806492,1115,A_heavy,noise,senior_2024_vs_2026,unigram
duties,1544,307,17.132257338685456,0.875329738921617,1024,A_heavy,noise,senior_2024_vs_2026,unigram
and/or,4534,1742,16.03854965111485,0.3979857203726418,2233,A_heavy,noise,senior_2024_vs_2026,unigram
procedures,2063,574,15.891263241138862,0.6403090751328415,1242,A_heavy,noise,senior_2024_vs_2026,unigram
etc.,3914,1502,14.9211145513802,0.3986393543268578,2029,A_heavy,noise,senior_2024_vs_2026,unigram
agile,4824,1979,14.686290631880532,0.34683128263457075,2255,A_heavy,method,senior_2024_vs_2026,unigram
written,2499,864,13.890007263275239,0.47831292606135367,1797,A_heavy,soft_skill,senior_2024_vs_2026,unigram
required.,1745,525,13.592526971724322,0.5825609629601178,990,A_heavy,noise,senior_2024_vs_2026,unigram
existing,2962,1108,13.513540777784184,0.4180229850849164,1866,A_heavy,noise,senior_2024_vs_2026,unigram
desired,1361,365,13.299765644498104,0.6666061668884495,835,A_heavy,noise,senior_2024_vs_2026,unigram
tasks,2012,663,13.22641812699732,0.5145371979826621,1382,A_heavy,noise,senior_2024_vs_2026,unigram
configuration,1961,649,12.98977282122217,0.5112339761992866,1166,A_heavy,noise,senior_2024_vs_2026,unigram
documents,1130,280,12.860324989550305,0.7231665002648313,709,A_heavy,noise,senior_2024_vs_2026,unigram
develops,1212,332,12.332407614536175,0.6511430837121415,667,A_heavy,noise,senior_2024_vs_2026,unigram
following,2295,846,12.158093310417412,0.4290392132763463,1397,A_heavy,noise,senior_2024_vs_2026,unigram
javascript,2560,983,12.037043428044068,0.39757079675518625,1596,A_heavy,tech_stack,senior_2024_vs_2026,unigram
sql,4247,1855,12.015256486836954,0.29712602846515246,2346,A_heavy,tech_stack,senior_2024_vs_2026,unigram
provides,1316,396,11.796909836377992,0.5821809143461856,763,A_heavy,noise,senior_2024_vs_2026,unigram
interpersonal,1002,262,11.637910440597345,0.6846490681629822,816,A_heavy,soft_skill,senior_2024_vs_2026,unigram
html,879,217,11.369321293113993,0.7256246815806353,707,A_heavy,noise,senior_2024_vs_2026,unigram
possess,855,216,11.029694929043458,0.7092025239731061,599,A_heavy,noise,senior_2024_vs_2026,unigram
directory,496,72,10.983437900599158,1.0746353959278814,249,A_heavy,noise,senior_2024_vs_2026,unigram
coordinate,1005,283,10.965150602724854,0.6308872608233989,759,A_heavy,noise,senior_2024_vs_2026,unigram
css,927,253,10.815488184863124,0.6536310186668457,748,A_heavy,noise,senior_2024_vs_2026,unigram
sr.,1077,328,10.5414864050908,0.5731144461468647,729,A_heavy,noise,senior_2024_vs_2026,unigram
analyze,1798,673,10.504960097852901,0.4170101378336071,1244,A_heavy,noise,senior_2024_vs_2026,unigram
performs,624,137,10.319814206028772,0.807389442463692,415,A_heavy,noise,senior_2024_vs_2026,unigram
participates,524,97,10.311982241629357,0.921844415398434,321,A_heavy,noise,senior_2024_vs_2026,unigram
skills.,2054,820,10.064258574671616,0.3670504193858335,1452,A_heavy,noise,senior_2024_vs_2026,unigram
assists,359,43,9.841082934748211,1.186013443803282,191,A_heavy,noise,senior_2024_vs_2026,unigram
preferred.,1093,360,9.744611190088177,0.5143992894826912,792,A_heavy,noise,senior_2024_vs_2026,unigram
necessary,785,220,9.729309071433576,0.6342308369971583,636,A_heavy,noise,senior_2024_vs_2026,unigram
jquery,352,45,9.5899415016258,1.1491675222221005,288,A_heavy,noise,senior_2024_vs_2026,unigram
scrum,1061,350,9.583002489592483,0.5132163282517475,760,A_heavy,method,senior_2024_vs_2026,unigram
xml,487,99,9.506192417462728,0.8596679670427481,383,A_heavy,noise,senior_2024_vs_2026,unigram
servers,636,162,9.453717396463784,0.7031867665459135,483,A_heavy,noise,senior_2024_vs_2026,unigram
documentation,3218,1471,9.291539346126632,0.2606141902261312,2175,A_heavy,noise,senior_2024_vs_2026,unigram
understand,2306,987,9.258068136533282,0.31247436160180087,1693,A_heavy,noise,senior_2024_vs_2026,unigram
duration,623,165,9.082128400866578,0.6751773065410491,359,A_heavy,noise,senior_2024_vs_2026,unigram
recommendations,753,223,9.058828793206917,0.5936673101376586,624,A_heavy,noise,senior_2024_vs_2026,unigram
asp.net,484,107,9.051082537086604,0.8025279581134939,328,A_heavy,noise,senior_2024_vs_2026,unigram
verbal,1542,607,8.940173403769382,0.3778085322417528,1297,A_heavy,soft_skill,senior_2024_vs_2026,unigram
providing,1725,701,8.915255040851996,0.35302659176296025,1282,A_heavy,noise,senior_2024_vs_2026,unigram
php,335,51,8.888604994989702,1.0455876467248144,193,A_heavy,tech_stack,senior_2024_vs_2026,unigram
communicate,1905,797,8.83713779081771,0.33027250198683866,1494,A_heavy,soft_skill,senior_2024_vs_2026,unigram
detailed,870,283,8.819703554055744,0.5236846810944984,700,A_heavy,noise,senior_2024_vs_2026,unigram
mbse,332,52,8.763855004547699,1.028091372424413,121,A_heavy,noise,senior_2024_vs_2026,unigram
determine,658,191,8.629404265288628,0.6083930633659511,530,A_heavy,noise,senior_2024_vs_2026,unigram
i.e.,586,161,8.548629464836896,0.6485828675693854,390,A_heavy,noise,senior_2024_vs_2026,unigram
requirements.,1664,688,8.46072390969474,0.3394560523847563,1171,A_heavy,noise,senior_2024_vs_2026,unigram
itil,240,23,8.413009664714918,1.3044001564888834,140,A_heavy,noise,senior_2024_vs_2026,unigram
bachelor,5242,2653,8.400080009107649,0.1794322373074122,3228,A_heavy,credential,senior_2024_vs_2026,unigram
jira,946,332,8.36330863985624,0.46610953903374597,742,A_heavy,noise,senior_2024_vs_2026,unigram
json,530,143,8.252330223923575,0.6616965338983514,448,A_heavy,noise,senior_2024_vs_2026,unigram
according,279,41,8.20463206018311,1.0670458899691688,237,A_heavy,noise,senior_2024_vs_2026,unigram
project.,308,53,8.151065176542449,0.9688965320568323,235,A_heavy,noise,senior_2024_vs_2026,unigram
requirement,774,257,8.118656617997022,0.5081220161121562,569,A_heavy,credential,senior_2024_vs_2026,unigram
discipline,1106,420,8.045030938370678,0.40553288088240613,713,A_heavy,noise,senior_2024_vs_2026,unigram
system.,556,159,8.04088240707144,0.6193056253458424,415,A_heavy,noise,senior_2024_vs_2026,unigram
utilizing,825,285,7.9752508847777825,0.4780914191939516,678,A_heavy,noise,senior_2024_vs_2026,unigram
unix,328,64,7.960926704416211,0.8869642123126562,250,A_heavy,noise,senior_2024_vs_2026,unigram
procedures.,483,129,7.942561599001455,0.6690250833052724,388,A_heavy,noise,senior_2024_vs_2026,unigram
analyzes,329,65,7.924919179067072,0.8786653808666243,232,A_heavy,noise,senior_2024_vs_2026,unigram
maintains,588,176,7.921150886895933,0.5856876968768496,438,A_heavy,noise,senior_2024_vs_2026,unigram
linux,2438,1123,7.907941367382233,0.25428474642748355,1259,A_heavy,tech_stack,senior_2024_vs_2026,unigram
specifications.,396,94,7.833252961795772,0.7529788719835446,332,A_heavy,noise,senior_2024_vs_2026,unigram
needed,1024,391,7.671127631545096,0.40124728473890237,840,A_heavy,noise,senior_2024_vs_2026,unigram
subsystem,310,63,7.584388569168065,0.8597313346483926,164,A_heavy,noise,senior_2024_vs_2026,unigram
projects.,966,365,7.578690893280471,0.40935205045737355,841,A_heavy,noise,senior_2024_vs_2026,unigram
documenting,380,92,7.572902766900822,0.739075427709321,338,A_heavy,noise,senior_2024_vs_2026,unigram
obtain,1227,498,7.533019245335618,0.35380861803309305,559,A_heavy,noise,senior_2024_vs_2026,unigram
troubleshooting,1872,836,7.5298381950131565,0.27872453712641576,1359,A_heavy,noise,senior_2024_vs_2026,unigram
configuring,378,93,7.46990777964366,0.7276988635661485,331,A_heavy,noise,senior_2024_vs_2026,unigram
methodologies,1720,759,7.436546677309588,0.28814130007955274,1320,A_heavy,noise,senior_2024_vs_2026,unigram
recommends,181,16,7.400870083127179,1.3443078118752965,133,A_heavy,noise,senior_2024_vs_2026,unigram
c#,1764,785,7.374426606672217,0.2814819852243984,1177,A_heavy,tech_stack,senior_2024_vs_2026,unigram
coordinates,212,30,7.234863217027481,1.0896550622900012,164,A_heavy,noise,senior_2024_vs_2026,unigram
developed,542,171,7.201633324955898,0.5464534897610474,448,A_heavy,noise,senior_2024_vs_2026,unigram
bootstrap,210,30,7.180167943431238,1.0839919018197897,172,A_heavy,noise,senior_2024_vs_2026,unigram
specification,319,74,7.135013409655863,0.7690300900067442,260,A_heavy,noise,senior_2024_vs_2026,unigram
assigned.,229,38,7.127571400414996,0.9919055628643036,210,A_heavy,noise,senior_2024_vs_2026,unigram
bachelors,540,172,7.113493028919704,0.5393119854821329,366,A_heavy,credential,senior_2024_vs_2026,unigram
preferably,789,293,7.037303997895006,0.42265447433184544,729,A_heavy,noise,senior_2024_vs_2026,unigram
shall,195,27,6.983142049341405,1.1025683582631736,100,A_heavy,noise,senior_2024_vs_2026,unigram
programs.,376,101,6.974803453195446,0.664809275546963,296,A_heavy,noise,senior_2024_vs_2026,unigram
j2ee,199,30,6.872161741993061,1.0514660375144196,145,A_heavy,noise,senior_2024_vs_2026,unigram
clearance.,571,192,6.865209684951452,0.49847520270358103,264,A_heavy,noise,senior_2024_vs_2026,unigram
powerpoint,177,22,6.847852613396487,1.1650423059797355,152,A_heavy,noise,senior_2024_vs_2026,unigram
nodejs,312,76,6.83299985227483,0.7347120466455461,253,A_heavy,tech_stack,senior_2024_vs_2026,unigram
installing,142,9,6.821341813000078,1.492286792080538,109,A_heavy,noise,senior_2024_vs_2026,unigram
desired.,280,63,6.8114704144134,0.790223511348656,195,A_heavy,noise,senior_2024_vs_2026,unigram
sysml,159,16,6.7887656343548,1.2793981104130783,92,A_heavy,noise,senior_2024_vs_2026,unigram
modifications,176,23,6.74132574037023,1.1363617576984097,151,A_heavy,noise,senior_2024_vs_2026,unigram
manages,291,69,6.719103920901272,0.7536760344298248,230,A_heavy,noise,senior_2024_vs_2026,unigram
equipment.,214,38,6.70733587758487,0.948640848166745,167,A_heavy,noise,senior_2024_vs_2026,unigram
