uid,cluster_id,cluster_name,mgmt_density_v1_rebuilt,mgmt_density_t11_original,orch_density,strat_density,mentor_binary,ai_binary,period,seniority_final
asaniczka_b99c6a9fd982119c,4,Strategic-language (stakeholder/roadmap),0.0,0.4962779156327543,0.4962779156327543,0.9925558312655086,0,0,2024,mid-senior
asaniczka_dfd10ba709ee2a8b,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.1904761904761905,0,0,2024,mid-senior
asaniczka_74b49c7fbbfdbf34,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_ba05db7e55a88d20,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_0879e72bdb0e9c44,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_9a3f28f945bf7d3f,1,Tech-orchestration (non-AI),0.0,0.0,5.434782608695652,0.0,0,0,2024,mid-senior
asaniczka_8df59021c25629fc,1,Tech-orchestration (non-AI),0.0,0.0,1.8932222642938281,0.0,0,0,2024,mid-senior
asaniczka_0aec578783fb9a19,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_12f8aeb884763d0b,3,Low-profile generic,0.0,0.0,0.3676470588235294,0.3676470588235294,0,0,2024,mid-senior
asaniczka_9c30e91762ae6c34,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_97e1e6b641a125cf,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.774593338497289,2.323780015491867,0,0,2024,mid-senior
asaniczka_1e0e7c77a398ba07,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_a47174a7fa8640a2,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_13c1f80a71f2d20c,2,People-management (mentor-binary + mgmt density),0.5359056806002144,0.5359056806002144,0.0,0.0,1,0,2024,mid-senior
asaniczka_05e1d550361f4e33,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_c7a4835c2a238b05,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_0d9c2e4a68ba6e1b,1,Tech-orchestration (non-AI),0.0,0.0,3.098373353989156,0.0,0,0,2024,mid-senior
asaniczka_9b96197d5a8a0c3a,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,2.3255813953488373,0,0,2024,mid-senior
asaniczka_3a79c594f1536e03,4,Strategic-language (stakeholder/roadmap),0.0,0.8795074758135444,0.8795074758135444,0.8795074758135444,0,0,2024,mid-senior
asaniczka_179670b31cc1a436,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3075aa9b7c1af85b,0,AI-oriented (low-orch),0.0,0.0,0.0,0.0,0,1,2024,mid-senior
asaniczka_07c00d3387462bf0,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.6778523489932886,0,0,2024,mid-senior
asaniczka_79a847f0a5f72ef2,2,People-management (mentor-binary + mgmt density),1.277139208173691,2.554278416347382,1.277139208173691,0.0,1,0,2024,mid-senior
asaniczka_d4a33396d6ed3749,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.784121320249777,0,0,2024,mid-senior
asaniczka_02bdcab14ea4ab33,0,AI-oriented (low-orch),0.0,0.0,1.0183299389002036,0.0,0,1,2024,mid-senior
asaniczka_28bdb9a04bff4233,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_b2d224974838688b,3,Low-profile generic,0.0,0.0,0.6729475100942126,0.0,0,0,2024,mid-senior
asaniczka_bf8f1ef6778bdbbb,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_e0ffb623cd737ef4,1,Tech-orchestration (non-AI),0.0,0.0,1.2345679012345678,0.0,0,0,2024,mid-senior
asaniczka_73a8d8f63b49e7bb,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3155a505334695d6,1,Tech-orchestration (non-AI),0.0,0.0,1.2422360248447204,0.0,0,0,2024,mid-senior
asaniczka_69fae51445a29816,3,Low-profile generic,0.0,0.0,0.0,0.4649000464900047,0,0,2024,mid-senior
asaniczka_8392482385a59033,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_e1b8204f37792b5e,1,Tech-orchestration (non-AI),0.0,0.0,1.016260162601626,0.0,0,0,2024,mid-senior
asaniczka_31cceb55b03aed39,3,Low-profile generic,0.0,1.8484288354898335,0.0,0.0,0,0,2024,mid-senior
asaniczka_39830e7e71631ca3,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_026b5df8eae721a7,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_eef8d0713dbc13e4,4,Strategic-language (stakeholder/roadmap),0.0,1.2738853503184713,0.0,1.2738853503184713,0,0,2024,mid-senior
asaniczka_7af3958f575556a8,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_f4147d4fc3e45d99,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_14150ec39042d52b,3,Low-profile generic,0.0,3.436426116838488,0.0,0.0,0,0,2024,mid-senior
asaniczka_f65eb5b0cd5d498a,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_0aa1a4813ad6d1f1,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,4.166666666666667,0,0,2024,mid-senior
asaniczka_29983565287e340e,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.8051529790660226,0,0,2024,mid-senior
asaniczka_25cd2077caf7e030,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_9299dae9fa4ecd5c,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_0f1598b19632b65f,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_d67c815a3c63e26a,3,Low-profile generic,0.0,1.4104372355430184,0.0,0.0,0,0,2024,mid-senior
asaniczka_9f3a03cd23dde290,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_0ed62b9a038d0f76,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_66f0756d9d474536,3,Low-profile generic,0.0,0.0,0.4585052728106373,0.0,0,0,2024,mid-senior
asaniczka_2627e981799553c5,1,Tech-orchestration (non-AI),0.0,0.0,1.342281879194631,0.0,0,0,2024,mid-senior
asaniczka_ca468eed2302f346,3,Low-profile generic,0.0,0.5552470849528041,0.0,0.0,0,0,2024,mid-senior
asaniczka_497460d7a318cd40,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_58cfa31a701c4a2b,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_d33b0bb4070e792f,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_49e5b3a8bcfc9ba1,4,Strategic-language (stakeholder/roadmap),0.0,0.5678591709256104,0.0,0.5678591709256104,0,0,2024,mid-senior
asaniczka_444c5d8a4d030931,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_dc56ef45dcb57c76,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.6514657980456027,0,0,2024,mid-senior
asaniczka_7c9edd6135d89b41,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.3774104683195594,0,0,2024,mid-senior
asaniczka_ec95188db8309936,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_75d59c210c76071c,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.7547169811320755,0,0,2024,mid-senior
asaniczka_1f96a5ba396ce865,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_e0eacc2d6468a9a6,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_e0ed563bf47bdf47,1,Tech-orchestration (non-AI),0.0,0.5780346820809249,1.7341040462427746,0.0,0,0,2024,mid-senior
asaniczka_e1def400d3688afb,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_1352de3050314b40,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_29b63069231c5dd2,1,Tech-orchestration (non-AI),0.0,0.0,3.4013605442176873,0.0,0,0,2024,mid-senior
asaniczka_549834374ec76ef8,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_0419433c848b3239,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_4a05899fa72813de,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_29f0cde74748af9a,3,Low-profile generic,0.0,0.6720430107526881,0.0,0.0,0,0,2024,mid-senior
asaniczka_ea340839932e7f25,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_0aa2c271837baf40,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.8688097306689835,0,0,2024,mid-senior
asaniczka_e31018c20ac399e6,1,Tech-orchestration (non-AI),0.0,0.0,1.4727540500736376,0.0,0,0,2024,mid-senior
asaniczka_93365d990d34faac,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_41b263c1703528cf,3,Low-profile generic,0.0,1.6474464579901154,0.0,0.0,0,0,2024,mid-senior
asaniczka_fddb4eb7e7fa639e,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_ce9a90806aaf4821,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_39ef7467ecc2307f,1,Tech-orchestration (non-AI),0.0,0.0,1.5467904098994587,0.0,0,0,2024,mid-senior
asaniczka_6e656ea11f56dbef,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3d463cc984ced296,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_baa1180b38a6bc85,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_850a31822e7846a0,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_f47d024e1435b2a8,3,Low-profile generic,0.0,0.6169031462060457,0.6169031462060457,0.0,0,0,2024,mid-senior
asaniczka_2a93b5a97380d6da,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_996932a76107be60,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_cce7f321edaaecc6,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_46e340a0528a7650,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.9970089730807579,0,0,2024,mid-senior
asaniczka_0a6f453201fb0191,3,Low-profile generic,0.0,0.0,0.40733197556008144,0.0,0,0,2024,mid-senior
asaniczka_1bc994714d8f9e71,3,Low-profile generic,0.0,0.0,0.7541478129713424,0.0,0,0,2024,mid-senior
asaniczka_ddc0c45027f972af,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_58519edabe97278f,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_f614b25e041365c7,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_785a09d2014bb204,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_8a2d6a0ed7f55609,1,Tech-orchestration (non-AI),0.0,0.0,1.075268817204301,0.0,0,0,2024,mid-senior
asaniczka_754fc6a230c78a7f,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_24af1a59e40d681a,1,Tech-orchestration (non-AI),0.0,0.0,0.8779631255487269,0.0,0,0,2024,mid-senior
asaniczka_3dbb9f14d56987e3,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_969973b909d0e9b2,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,director
asaniczka_386691ea3dcc3de7,3,Low-profile generic,0.0,0.0,0.0,0.5473453749315819,0,0,2024,mid-senior
asaniczka_273d956d9d6a2eda,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_eedd3506455da4ea,3,Low-profile generic,0.0,2.34192037470726,0.0,0.0,0,0,2024,mid-senior
asaniczka_cc23bfda9f910911,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_b0537795a671176c,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_083f198cc6cc956a,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.9680542110358181,0,0,2024,mid-senior
asaniczka_fcd60dacfb2c1346,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_fcc73fbc9d1371d5,4,Strategic-language (stakeholder/roadmap),0.0,0.4374453193350831,0.8748906386701663,0.4374453193350831,0,0,2024,mid-senior
asaniczka_506ee247c51114c1,1,Tech-orchestration (non-AI),0.0,0.0,1.2903225806451613,0.0,0,0,2024,mid-senior
asaniczka_5d5e7f25fba8dc74,3,Low-profile generic,0.0,0.0,0.5714285714285714,0.0,0,0,2024,mid-senior
asaniczka_f25971b0259cd5dc,1,Tech-orchestration (non-AI),0.0,0.0,2.8901734104046244,0.0,0,0,2024,mid-senior
asaniczka_959cc46be6d87185,1,Tech-orchestration (non-AI),0.0,0.0,0.9157509157509157,0.0,0,0,2024,mid-senior
asaniczka_02eda462bedc65b7,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_170676745b672e13,1,Tech-orchestration (non-AI),0.0,0.0,1.8621973929236497,0.0,0,0,2024,mid-senior
asaniczka_7980c06efce2acaa,3,Low-profile generic,0.0,0.9208103130755064,0.0,0.0,0,0,2024,mid-senior
asaniczka_6056a0bc659e11a9,3,Low-profile generic,0.0,0.697350069735007,0.0,0.0,0,0,2024,mid-senior
asaniczka_5ca2537e47dc8299,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.9532888465204957,0,0,2024,mid-senior
asaniczka_eb20a1c52a0a46fb,1,Tech-orchestration (non-AI),0.0,0.0,7.117437722419928,0.0,0,0,2024,mid-senior
asaniczka_0eb6c5da3285aec7,3,Low-profile generic,0.0,0.6662225183211193,0.0,0.0,0,0,2024,mid-senior
asaniczka_0567ca52c9a28d69,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3faedae799afdd1b,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_1c4dfdc4e2148332,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_916a7a98dde937a1,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_fdec0279f5e058a6,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_161a1b8baf6cd2ec,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_66f4e781348dd907,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_6e25ded558bb202e,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_fb583c3fa959ebc8,4,Strategic-language (stakeholder/roadmap),0.0,2.710027100271003,0.0,2.710027100271003,0,0,2024,mid-senior
asaniczka_fa90b07e65243f73,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_0acbb09188387e51,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3f95d7df272c3f2a,3,Low-profile generic,0.0,0.6578947368421053,0.0,0.0,0,0,2024,mid-senior
asaniczka_f26e035b3875fb70,4,Strategic-language (stakeholder/roadmap),0.0,0.0,1.2978585334198574,0.6489292667099287,0,0,2024,mid-senior
asaniczka_1df3294b72e9e879,3,Low-profile generic,0.0,1.6474464579901154,0.0,0.0,0,0,2024,mid-senior
asaniczka_0665f4a204e6129d,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.8936550491510277,0,0,2024,mid-senior
asaniczka_c09f862d716566d2,1,Tech-orchestration (non-AI),0.0,0.0,2.6595744680851063,0.0,0,0,2024,mid-senior
asaniczka_e9aa569a89c0a016,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.6978367062107467,2.09351011863224,0,0,2024,mid-senior
asaniczka_2a684ba11989d93f,3,Low-profile generic,0.0,0.0,0.0,0.3551136363636364,0,0,2024,mid-senior
asaniczka_3438bb4cb16c42df,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_c976f36addf6eafd,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.8960573476702508,0,0,2024,mid-senior
asaniczka_11f47312fa41deb0,0,AI-oriented (low-orch),0.0,0.0,0.5417118093174431,0.0,0,1,2024,mid-senior
asaniczka_63fefba15a21b3d8,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.929368029739777,0,0,2024,mid-senior
asaniczka_c89d6b95a72f30f6,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_1702a0603a0929ca,2,People-management (mentor-binary + mgmt density),0.7189072609633357,0.7189072609633357,0.0,0.0,1,0,2024,mid-senior
asaniczka_406b8ec684845e4f,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.6849199663016006,0,0,2024,mid-senior
asaniczka_cca6518795313dc1,3,Low-profile generic,0.0,1.1607661056297156,0.5803830528148578,0.0,0,0,2024,mid-senior
asaniczka_66dafb4692e94bf1,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_76399fba5ab3359c,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_bebb45fd179e5bbd,4,Strategic-language (stakeholder/roadmap),0.0,0.0,1.2254901960784315,2.450980392156863,0,0,2024,mid-senior
asaniczka_69a6df5210f3addb,1,Tech-orchestration (non-AI),0.0,1.5384615384615383,1.5384615384615383,0.0,0,0,2024,mid-senior
asaniczka_ddc564bb7961c834,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_64474fe93fa013b2,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.4471780028943562,0,0,2024,mid-senior
asaniczka_26441aad8913f283,3,Low-profile generic,0.0,0.8,0.0,0.0,0,0,2024,mid-senior
asaniczka_b72390fbd4c4b77b,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_4d1413f5b3e01634,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_7036e5b3d40c9366,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_dfb67c10b2aa8a00,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_26958171c4d37ed7,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_07f2f9919f2c3866,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.1415525114155252,0,0,2024,mid-senior
asaniczka_00e24028a02458ae,1,Tech-orchestration (non-AI),0.0,0.0,0.9718172983479106,0.0,0,0,2024,mid-senior
asaniczka_f1f70ea371bb8b4b,1,Tech-orchestration (non-AI),0.0,0.0,1.6273393002441008,0.0,0,0,2024,mid-senior
asaniczka_df021d6a0a67df76,3,Low-profile generic,0.0,1.2515644555694618,0.0,0.0,0,0,2024,mid-senior
asaniczka_2bb67008d6693feb,1,Tech-orchestration (non-AI),0.0,0.0,1.2077294685990339,0.0,0,0,2024,mid-senior
asaniczka_7a80163752044f13,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.5851375073142188,0.5851375073142188,0,0,2024,mid-senior
asaniczka_b317453b2edde708,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_45196fa41df9844d,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_77463d37fff15efa,2,People-management (mentor-binary + mgmt density),0.7993605115907275,0.7993605115907275,0.0,0.0,1,0,2024,mid-senior
asaniczka_073bd18c96f60054,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_203ce86308e7a247,3,Low-profile generic,0.0,0.0,0.62266500622665,0.0,0,0,2024,mid-senior
asaniczka_40b483a08b39c8fb,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_c9347a11449147af,4,Strategic-language (stakeholder/roadmap),0.0,0.0,3.2858707557502735,1.095290251916758,0,0,2024,mid-senior
asaniczka_df753a909392eb8e,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_03a996d76c0bd5f3,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_6f8f4783b8bbc3c2,2,People-management (mentor-binary + mgmt density),3.144654088050314,3.144654088050314,0.0,0.0,1,0,2024,mid-senior
asaniczka_be8d793ba6baa65b,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_01c03ff01e50de68,4,Strategic-language (stakeholder/roadmap),0.0,0.0,2.2573363431151243,2.2573363431151243,0,0,2024,mid-senior
asaniczka_522313359a0e4f92,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.5015015015015014,0,0,2024,mid-senior
asaniczka_1ffa9791701fdf76,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_20b00e174f75ad40,4,Strategic-language (stakeholder/roadmap),0.0,0.6811989100817439,0.0,2.043596730245232,0,0,2024,mid-senior
asaniczka_b72b89659053510b,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_1950218560ccab7a,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_aadc35d8980fd489,1,Tech-orchestration (non-AI),0.0,1.4534883720930234,1.4534883720930234,0.0,0,0,2024,mid-senior
asaniczka_4403164d16a683b3,0,AI-oriented (low-orch),0.0,0.0,1.1254924029262803,0.0,0,1,2024,mid-senior
asaniczka_89acfa26be25dd86,2,People-management (mentor-binary + mgmt density),0.8703220191470844,1.7406440382941688,0.0,0.0,1,0,2024,mid-senior
asaniczka_07a3d112e0977ce9,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_6e021f7c392dfdcf,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_27213b9c94c58f4a,4,Strategic-language (stakeholder/roadmap),0.0,1.7969451931716083,0.0,0.8984725965858041,0,0,2024,mid-senior
asaniczka_074d2c7c68a0dde1,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_ad1a89ef0190f03f,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3abc8fdef8906f2f,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_3ad1b18ca7bf6136,3,Low-profile generic,0.0,0.0,0.4514672686230249,0.0,0,0,2024,mid-senior
asaniczka_1ef4226f8c776c23,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.0857763300760044,0,0,2024,mid-senior
asaniczka_9f21364063aa7f76,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_87e636737f497f48,3,Low-profile generic,0.0,0.0,0.0,0.436109899694723,0,0,2024,mid-senior
asaniczka_5e95b15c7d662685,4,Strategic-language (stakeholder/roadmap),0.0,0.9523809523809523,0.0,0.9523809523809523,0,0,2024,mid-senior
asaniczka_d0fb46ee262ec1d8,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_dd51b8e0d9486e47,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_b4b0dca4912f004d,3,Low-profile generic,0.0,0.0,0.45998160073597055,0.45998160073597055,0,0,2024,mid-senior
asaniczka_e35693b852c673f2,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_792e52eab3a4cae0,2,People-management (mentor-binary + mgmt density),0.7288629737609329,0.7288629737609329,0.0,2.1865889212827985,1,0,2024,mid-senior
asaniczka_222a370cf2509a90,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.5408320493066254,0,0,2024,mid-senior
asaniczka_a8f72b4922726012,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_87c30c8054ba0f21,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.8173273395995095,2.043318348998774,0,0,2024,mid-senior
asaniczka_f277a5271279f364,4,Strategic-language (stakeholder/roadmap),0.0,1.7452006980802794,0.0,1.7452006980802794,0,0,2024,mid-senior
asaniczka_3aa4f768c9f044e7,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_6374171a2d84c981,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_27d80c291a99f53a,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.8382229673093042,0.8382229673093042,0,0,2024,mid-senior
asaniczka_d646c3c24cd6c61b,2,People-management (mentor-binary + mgmt density),1.231527093596059,3.694581280788177,3.694581280788177,0.0,1,0,2024,mid-senior
asaniczka_893d0e8a3761c710,3,Low-profile generic,0.0,0.5614823133071308,0.0,0.0,0,0,2024,mid-senior
asaniczka_300f3ec8fe89dba7,3,Low-profile generic,0.0,0.0,0.47709923664122134,0.0,0,0,2024,mid-senior
asaniczka_29a197d2b7730e94,1,Tech-orchestration (non-AI),0.0,0.0,1.2903225806451613,0.0,0,0,2024,mid-senior
asaniczka_25f8441105cc2cb2,3,Low-profile generic,0.0,1.5003750937734435,0.0,0.0,0,0,2024,mid-senior
asaniczka_b40aa7e1d7ddca78,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_8b0e4769da3f1388,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_b69c9b342ed4cdbc,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_c888ab8ff8ff8c15,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_d05c85189c7a82f8,1,Tech-orchestration (non-AI),0.0,0.0,0.8741258741258742,0.0,0,0,2024,mid-senior
asaniczka_4b145da3ba8910d1,1,Tech-orchestration (non-AI),0.0,0.0,1.0416666666666667,0.0,0,0,2024,mid-senior
asaniczka_1ba2fe2b3ff0e829,1,Tech-orchestration (non-AI),0.0,0.0,1.0465724751439036,0.5232862375719518,0,0,2024,mid-senior
asaniczka_bc559aca74fd04e1,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_cd94a6ba6ad0a53a,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2024,mid-senior
asaniczka_5a42ff25e4cfec8a,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.8019246190858058,0.8019246190858058,0,0,2024,mid-senior
